Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone)
2021-11-21 21:28:47,9,6,Miko,Sham,1,0,1,0,0,0,1,0,0,1,0,35.645016,35.318096,4.81657,0.9053255,0.6212724,0.7751479,0.3001988
2021-11-21 21:31:12,9,7,Hiro,Miko,1,1,1,0,0,0,0,0,0,0,1,14.388499,12.24652,7.553254,0.32544377,0.7872763,0.12130178,0.6759443
2021-11-21 21:31:53,9,8,Hiro,Patrick,1,1,0,0,0,0,0,0,0,0,0,14.612209,14.5427475,1.4230773,0.20414202,0.7833002,0.16568047,0.6510934
2021-11-21 21:32:50,10,1,Sean,Will Stone,0,0,0,0,0,1,0,0,0,0,0,21.32828,18.369783,-10.837277,0.40532544,0.6739563,0.69822484,0.50695825
2021-11-21 21:32:53,10,1,Will Stone,Matthias,0,0,0,1,1,0,1,0,0,0,0,37.81299,37.50497,4.8165674,0.69822484,0.50695825,0.56804734,0.16600397
2021-11-21 21:34:06,12,1,Sean,Kevin,0,0,0,0,0,1,0,0,0,0,0,14.77815,14.542745,-2.6272175,0.62426037,0.5188867,0.69526625,0.38667992
2021-11-21 21:34:37,12,1,Kevin,Matthias,0,0,0,1,1,0,1,0,0,0,0,28.795067,27.664017,7.991123,0.69526625,0.38667992,0.47928995,0.13518886
2021-11-21 21:35:33,13,1,Patrick,Kaden,0,0,0,0,0,0,0,0,0,0,0,12.814336,11.918491,4.7070994,0.8076923,0.68787277,0.6804734,0.57952285
2021-11-21 21:35:43,13,1,Kaden,Grant,0,0,0,0,0,0,0,0,0,0,0,11.075663,-0.65606415,11.056214,0.6804734,0.57952285,0.3816568,0.58548707
2021-11-21 21:35:51,13,1,Grant,Kaden,0,0,0,0,0,0,0,1,0,0,0,13.7968,0.3280288,-13.792899,0.3816568,0.58548707,0.75443786,0.582505
2021-11-21 21:36:01,13,1,Kaden,Tommy,0,0,0,0,0,0,0,0,0,0,1,10.716712,9.731613,-4.4881654,0.75443786,0.582505,0.87573963,0.49403578
2021-11-21 21:36:20,13,1,Tommy,Kaden,0,0,0,0,0,0,0,0,1,1,1,8.127651,-8.091449,0.7662719,0.87573963,0.49403578,0.8550296,0.5675944
2021-11-21 21:36:23,13,1,Kaden,Grant,1,1,0,0,0,0,0,1,0,1,0,18.43728,-1.3121283,18.390532,0.8550296,0.5675944,0.35798818,0.57952285
2021-11-21 21:36:48,13,2,Patrick,Kaden,0,0,0,0,0,0,0,1,0,0,0,15.264503,4.920478,14.449704,0.7218935,0.7852883,0.33136094,0.74055666
2021-11-21 21:37:16,13,2,Kaden,Tommy,0,0,0,0,0,0,0,0,0,0,0,18.029552,15.636184,-8.976331,0.33136094,0.74055666,0.5739645,0.59840953
2021-11-21 21:37:23,13,2,Tommy,Grant,0,0,0,0,0,0,0,0,1,0,0,8.614363,-8.091449,2.9556205,0.5739645,0.59840953,0.49408284,0.67196816
2021-11-21 21:37:30,13,2,Grant,Dale,0,0,0,0,0,0,0,0,0,0,0,17.778023,14.8707695,-9.742604,0.49408284,0.67196816,0.75739646,0.53677934
2021-11-21 21:37:38,13,2,Dale,Alec,0,0,0,0,0,0,0,0,0,0,0,10.141302,7.435388,6.896449,0.75739646,0.53677934,0.57100594,0.4691849
2021-11-21 21:37:45,13,2,Alec,Grant,0,0,0,0,0,0,0,0,0,0,1,12.193056,5.7952313,-10.727811,0.57100594,0.4691849,0.8609468,0.416501
2021-11-21 21:37:53,13,2,Grant,Joseph,0,0,0,0,0,0,0,0,0,1,1,8.895853,8.310139,-3.1745555,0.8609468,0.416501,0.9467456,0.34095427
2021-11-21 21:38:00,13,2,Joseph,Dale,1,1,0,1,0,0,1,0,0,1,0,27.488941,24.493042,12.479291,0.9467456,0.34095427,0.60946745,0.11829026
