"X_0","Y_0","X","Y","Score_Prob"
8,0,5,95,0.47
9,0,5,95,0.46
10,0,5,95,0.46
1,-5,5,95,NA
2,-5,5,95,NA
3,-5,5,95,NA
4,-5,5,95,NA
5,-5,5,95,NA
6,-5,5,95,NA
7,-5,5,95,NA
8,-5,5,95,NA
9,-5,5,95,NA
10,-5,5,95,NA
1,-10,5,95,NA
2,-10,5,95,NA
3,-10,5,95,NA
4,-10,5,95,NA
5,-10,5,95,NA
6,-10,5,95,NA
7,-10,5,95,NA
8,-10,5,95,NA
9,-10,5,95,NA
10,-10,5,95,NA
1,-15,5,95,NA
2,-15,5,95,NA
3,-15,5,95,NA
4,-15,5,95,NA
5,-15,5,95,NA
6,-15,5,95,NA
7,-15,5,95,NA
8,-15,5,95,NA
9,-15,5,95,NA
10,-15,5,95,NA
1,-20,5,95,NA
2,-20,5,95,NA
3,-20,5,95,NA
4,-20,5,95,NA
5,-20,5,95,NA
6,-20,5,95,NA
7,-20,5,95,NA
8,-20,5,95,NA
9,-20,5,95,NA
10,-20,5,95,NA
1,95,6,95,0.49
2,95,6,95,0.41
3,95,6,95,0.39
4,95,6,95,0.35
5,95,6,95,0.38
6,95,6,95,0.37
7,95,6,95,0.44
8,95,6,95,0.47
9,95,6,95,0.49
10,95,6,95,0.43
1,90,6,95,0.45
2,90,6,95,0.39
3,90,6,95,0.38
4,90,6,95,0.36
5,90,6,95,0.38
6,90,6,95,0.35
7,90,6,95,0.42
8,90,6,95,0.42
9,90,6,95,0.44
10,90,6,95,0.4
1,85,6,95,0.41
2,85,6,95,0.4
3,85,6,95,0.35
4,85,6,95,0.37
5,85,6,95,0.4
6,85,6,95,0.34
7,85,6,95,0.4
8,85,6,95,0.42
9,85,6,95,0.41
10,85,6,95,0.38
1,80,6,95,0.4
2,80,6,95,0.42
3,80,6,95,0.38
4,80,6,95,0.35
5,80,6,95,0.42
6,80,6,95,0.32
7,80,6,95,0.38
8,80,6,95,0.41
9,80,6,95,0.4
10,80,6,95,0.4
1,75,6,95,0.39
2,75,6,95,0.43
3,75,6,95,0.35
4,75,6,95,0.38
5,75,6,95,0.45
6,75,6,95,0.37
7,75,6,95,0.38
8,75,6,95,0.42
9,75,6,95,0.41
10,75,6,95,0.43
1,70,6,95,0.39
2,70,6,95,0.43
3,70,6,95,0.35
4,70,6,95,0.46
5,70,6,95,0.46
6,70,6,95,0.36
7,70,6,95,0.37
8,70,6,95,0.43
9,70,6,95,0.42
10,70,6,95,0.46
1,65,6,95,0.42
2,65,6,95,0.42
3,65,6,95,0.41
4,65,6,95,0.47
5,65,6,95,0.47
6,65,6,95,0.38
7,65,6,95,0.36
8,65,6,95,0.47
9,65,6,95,0.42
10,65,6,95,0.45
1,60,6,95,0.45
2,60,6,95,0.41
3,60,6,95,0.46
4,60,6,95,0.52
5,60,6,95,0.47
6,60,6,95,0.41
7,60,6,95,0.4
8,60,6,95,0.43
9,60,6,95,0.45
10,60,6,95,0.39
1,55,6,95,0.54
2,55,6,95,0.43
3,55,6,95,0.52
4,55,6,95,0.51
5,55,6,95,0.5
6,55,6,95,0.44
7,55,6,95,0.37
8,55,6,95,0.41
9,55,6,95,0.45
10,55,6,95,0.38
1,50,6,95,0.51
2,50,6,95,0.45
3,50,6,95,0.49
4,50,6,95,0.5
5,50,6,95,0.5
6,50,6,95,0.45
7,50,6,95,0.42
8,50,6,95,0.43
9,50,6,95,0.44
10,50,6,95,0.4
1,45,6,95,0.53
2,45,6,95,0.52
3,45,6,95,0.52
4,45,6,95,0.48
5,45,6,95,0.47
6,45,6,95,0.46
7,45,6,95,0.44
8,45,6,95,0.4
9,45,6,95,0.42
10,45,6,95,0.43
1,40,6,95,0.53
2,40,6,95,0.57
3,40,6,95,0.51
4,40,6,95,0.49
5,40,6,95,0.52
6,40,6,95,0.47
7,40,6,95,0.39
8,40,6,95,0.4
9,40,6,95,0.46
10,40,6,95,0.45
1,35,6,95,0.51
2,35,6,95,0.56
3,35,6,95,0.51
4,35,6,95,0.51
5,35,6,95,0.49
6,35,6,95,0.49
7,35,6,95,0.36
8,35,6,95,0.41
9,35,6,95,0.47
10,35,6,95,0.51
1,30,6,95,0.52
2,30,6,95,0.5
3,30,6,95,0.54
4,30,6,95,0.49
5,30,6,95,0.47
6,30,6,95,0.46
7,30,6,95,0.37
8,30,6,95,0.38
9,30,6,95,0.45
10,30,6,95,0.55
1,25,6,95,0.51
2,25,6,95,0.48
3,25,6,95,0.51
4,25,6,95,0.5
5,25,6,95,0.47
6,25,6,95,0.43
7,25,6,95,0.3
8,25,6,95,0.4
9,25,6,95,0.4
10,25,6,95,0.55
1,20,6,95,0.51
2,20,6,95,0.46
3,20,6,95,0.52
4,20,6,95,0.5
5,20,6,95,0.5
6,20,6,95,0.41
7,20,6,95,0.31
8,20,6,95,0.4
9,20,6,95,0.4
10,20,6,95,0.51
1,15,6,95,0.57
2,15,6,95,0.47
3,15,6,95,0.5
4,15,6,95,0.5
5,15,6,95,0.46
6,15,6,95,0.44
7,15,6,95,0.39
8,15,6,95,0.4
9,15,6,95,0.44
10,15,6,95,0.46
1,10,6,95,0.54
2,10,6,95,0.5
3,10,6,95,0.52
4,10,6,95,0.46
5,10,6,95,0.44
6,10,6,95,0.42
7,10,6,95,0.44
8,10,6,95,0.42
9,10,6,95,0.45
10,10,6,95,0.39
1,5,6,95,0.56
2,5,6,95,0.5
3,5,6,95,0.54
4,5,6,95,0.47
5,5,6,95,0.47
6,5,6,95,0.43
7,5,6,95,0.42
8,5,6,95,0.45
9,5,6,95,0.42
10,5,6,95,0.43
1,0,6,95,0.55
2,0,6,95,0.5
3,0,6,95,0.53
4,0,6,95,0.47
5,0,6,95,0.46
6,0,6,95,0.49
7,0,6,95,0.45
8,0,6,95,0.45
9,0,6,95,0.47
10,0,6,95,0.48
1,-5,6,95,NA
2,-5,6,95,NA
3,-5,6,95,NA
4,-5,6,95,NA
5,-5,6,95,NA
6,-5,6,95,NA
7,-5,6,95,NA
8,-5,6,95,NA
9,-5,6,95,NA
10,-5,6,95,NA
1,-10,6,95,NA
2,-10,6,95,NA
3,-10,6,95,NA
4,-10,6,95,NA
5,-10,6,95,NA
6,-10,6,95,NA
7,-10,6,95,NA
8,-10,6,95,NA
9,-10,6,95,NA
10,-10,6,95,NA
1,-15,6,95,NA
2,-15,6,95,NA
3,-15,6,95,NA
4,-15,6,95,NA
5,-15,6,95,NA
6,-15,6,95,NA
7,-15,6,95,NA
8,-15,6,95,NA
9,-15,6,95,NA
10,-15,6,95,NA
1,-20,6,95,NA
2,-20,6,95,NA
3,-20,6,95,NA
4,-20,6,95,NA
5,-20,6,95,NA
6,-20,6,95,NA
7,-20,6,95,NA
8,-20,6,95,NA
9,-20,6,95,NA
10,-20,6,95,NA
1,95,7,95,0.35
2,95,7,95,0.36
3,95,7,95,0.36
4,95,7,95,0.34
5,95,7,95,0.34
6,95,7,95,0.4
7,95,7,95,0.38
8,95,7,95,0.47
9,95,7,95,0.47
10,95,7,95,0.41
1,90,7,95,0.32
2,90,7,95,0.38
3,90,7,95,0.33
4,90,7,95,0.31
5,90,7,95,0.38
6,90,7,95,0.39
7,90,7,95,0.38
8,90,7,95,0.46
9,90,7,95,0.46
10,90,7,95,0.43
1,85,7,95,0.33
2,85,7,95,0.37
3,85,7,95,0.36
4,85,7,95,0.35
5,85,7,95,0.39
6,85,7,95,0.36
7,85,7,95,0.36
8,85,7,95,0.4
9,85,7,95,0.42
10,85,7,95,0.43
1,80,7,95,0.35
2,80,7,95,0.37
3,80,7,95,0.36
4,80,7,95,0.34
5,80,7,95,0.43
6,80,7,95,0.37
7,80,7,95,0.36
8,80,7,95,0.39
9,80,7,95,0.42
10,80,7,95,0.44
1,75,7,95,0.36
2,75,7,95,0.38
3,75,7,95,0.39
4,75,7,95,0.38
5,75,7,95,0.4
6,75,7,95,0.4
7,75,7,95,0.35
8,75,7,95,0.38
9,75,7,95,0.4
10,75,7,95,0.42
1,70,7,95,0.34
2,70,7,95,0.38
3,70,7,95,0.43
4,70,7,95,0.41
5,70,7,95,0.41
6,70,7,95,0.38
7,70,7,95,0.32
8,70,7,95,0.35
9,70,7,95,0.4
10,70,7,95,0.4
1,65,7,95,0.37
2,65,7,95,0.37
3,65,7,95,0.45
4,65,7,95,0.41
5,65,7,95,0.45
6,65,7,95,0.45
7,65,7,95,0.31
8,65,7,95,0.34
9,65,7,95,0.37
10,65,7,95,0.4
1,60,7,95,0.4
2,60,7,95,0.39
3,60,7,95,0.46
4,60,7,95,0.43
5,60,7,95,0.47
6,60,7,95,0.45
7,60,7,95,0.34
8,60,7,95,0.34
9,60,7,95,0.42
10,60,7,95,0.37
1,55,7,95,0.41
2,55,7,95,0.44
3,55,7,95,0.49
4,55,7,95,0.47
5,55,7,95,0.45
6,55,7,95,0.44
7,55,7,95,0.35
8,55,7,95,0.37
9,55,7,95,0.36
10,55,7,95,0.37
1,50,7,95,0.47
2,50,7,95,0.52
3,50,7,95,0.53
4,50,7,95,0.44
5,50,7,95,0.44
6,50,7,95,0.45
7,50,7,95,0.42
8,50,7,95,0.44
9,50,7,95,0.42
10,50,7,95,0.39
1,45,7,95,0.54
2,45,7,95,0.56
3,45,7,95,0.55
4,45,7,95,0.43
5,45,7,95,0.43
6,45,7,95,0.43
7,45,7,95,0.45
8,45,7,95,0.42
9,45,7,95,0.43
10,45,7,95,0.46
1,40,7,95,0.57
2,40,7,95,0.57
3,40,7,95,0.49
4,40,7,95,0.45
5,40,7,95,0.44
6,40,7,95,0.42
7,40,7,95,0.41
8,40,7,95,0.38
9,40,7,95,0.41
10,40,7,95,0.49
1,35,7,95,0.59
2,35,7,95,0.56
3,35,7,95,0.46
4,35,7,95,0.48
5,35,7,95,0.43
6,35,7,95,0.4
7,35,7,95,0.34
8,35,7,95,0.4
9,35,7,95,0.43
10,35,7,95,0.51
1,30,7,95,0.56
2,30,7,95,0.53
3,30,7,95,0.46
4,30,7,95,0.5
5,30,7,95,0.41
6,30,7,95,0.42
7,30,7,95,0.37
8,30,7,95,0.43
9,30,7,95,0.46
10,30,7,95,0.49
1,25,7,95,0.58
2,25,7,95,0.54
3,25,7,95,0.5
4,25,7,95,0.52
5,25,7,95,0.4
6,25,7,95,0.44
7,25,7,95,0.42
8,25,7,95,0.4
9,25,7,95,0.44
10,25,7,95,0.44
1,20,7,95,0.57
2,20,7,95,0.58
3,20,7,95,0.53
4,20,7,95,0.51
5,20,7,95,0.45
6,20,7,95,0.43
7,20,7,95,0.42
8,20,7,95,0.38
9,20,7,95,0.43
10,20,7,95,0.45
1,15,7,95,0.58
2,15,7,95,0.58
3,15,7,95,0.54
4,15,7,95,0.49
5,15,7,95,0.45
6,15,7,95,0.48
7,15,7,95,0.42
8,15,7,95,0.36
9,15,7,95,0.46
10,15,7,95,0.44
1,10,7,95,0.55
2,10,7,95,0.55
3,10,7,95,0.55
4,10,7,95,0.52
5,10,7,95,0.47
6,10,7,95,0.48
7,10,7,95,0.39
8,10,7,95,0.4
9,10,7,95,0.43
10,10,7,95,0.46
1,5,7,95,0.56
2,5,7,95,0.5
3,5,7,95,0.56
4,5,7,95,0.53
5,5,7,95,0.47
6,5,7,95,0.48
7,5,7,95,0.41
8,5,7,95,0.41
9,5,7,95,0.48
10,5,7,95,0.45
1,0,7,95,0.6
2,0,7,95,0.52
3,0,7,95,0.57
4,0,7,95,0.55
5,0,7,95,0.52
6,0,7,95,0.51
7,0,7,95,0.42
8,0,7,95,0.42
9,0,7,95,0.45
10,0,7,95,0.45
1,-5,7,95,NA
2,-5,7,95,NA
3,-5,7,95,NA
4,-5,7,95,NA
5,-5,7,95,NA
6,-5,7,95,NA
7,-5,7,95,NA
8,-5,7,95,NA
9,-5,7,95,NA
10,-5,7,95,NA
1,-10,7,95,NA
2,-10,7,95,NA
3,-10,7,95,NA
4,-10,7,95,NA
5,-10,7,95,NA
6,-10,7,95,NA
7,-10,7,95,NA
8,-10,7,95,NA
9,-10,7,95,NA
10,-10,7,95,NA
1,-15,7,95,NA
2,-15,7,95,NA
3,-15,7,95,NA
4,-15,7,95,NA
5,-15,7,95,NA
6,-15,7,95,NA
7,-15,7,95,NA
8,-15,7,95,NA
9,-15,7,95,NA
10,-15,7,95,NA
1,-20,7,95,NA
2,-20,7,95,NA
3,-20,7,95,NA
4,-20,7,95,NA
5,-20,7,95,NA
6,-20,7,95,NA
7,-20,7,95,NA
8,-20,7,95,NA
9,-20,7,95,NA
10,-20,7,95,NA
1,95,8,95,0.33
2,95,8,95,0.31
3,95,8,95,0.39
4,95,8,95,0.38
5,95,8,95,0.42
6,95,8,95,0.41
7,95,8,95,0.39
8,95,8,95,0.41
9,95,8,95,0.47
10,95,8,95,0.5
1,90,8,95,0.33
2,90,8,95,0.31
3,90,8,95,0.38
4,90,8,95,0.39
5,90,8,95,0.44
6,90,8,95,0.42
7,90,8,95,0.39
8,90,8,95,0.42
9,90,8,95,0.47
10,90,8,95,0.49
1,85,8,95,0.32
2,85,8,95,0.3
3,85,8,95,0.36
4,85,8,95,0.39
5,85,8,95,0.46
6,85,8,95,0.42
7,85,8,95,0.38
8,85,8,95,0.42
9,85,8,95,0.46
10,85,8,95,0.46
1,80,8,95,0.33
2,80,8,95,0.32
3,80,8,95,0.35
4,80,8,95,0.39
5,80,8,95,0.43
6,80,8,95,0.45
7,80,8,95,0.35
8,80,8,95,0.4
9,80,8,95,0.43
10,80,8,95,0.44
1,75,8,95,0.33
2,75,8,95,0.34
3,75,8,95,0.34
4,75,8,95,0.4
5,75,8,95,0.41
6,75,8,95,0.47
7,75,8,95,0.35
8,75,8,95,0.38
9,75,8,95,0.42
10,75,8,95,0.41
1,70,8,95,0.34
2,70,8,95,0.36
3,70,8,95,0.35
4,70,8,95,0.43
5,70,8,95,0.41
6,70,8,95,0.45
7,70,8,95,0.39
8,70,8,95,0.36
9,70,8,95,0.43
10,70,8,95,0.41
1,65,8,95,0.39
2,65,8,95,0.37
3,65,8,95,0.4
4,65,8,95,0.47
5,65,8,95,0.41
6,65,8,95,0.41
7,65,8,95,0.37
8,65,8,95,0.34
9,65,8,95,0.4
10,65,8,95,0.4
1,60,8,95,0.41
2,60,8,95,0.39
3,60,8,95,0.48
4,60,8,95,0.49
5,60,8,95,0.4
6,60,8,95,0.45
7,60,8,95,0.38
8,60,8,95,0.36
9,60,8,95,0.44
10,60,8,95,0.4
1,55,8,95,0.39
2,55,8,95,0.44
3,55,8,95,0.52
4,55,8,95,0.45
5,55,8,95,0.38
6,55,8,95,0.46
7,55,8,95,0.43
8,55,8,95,0.37
9,55,8,95,0.4
10,55,8,95,0.43
1,50,8,95,0.41
2,50,8,95,0.49
3,50,8,95,0.54
4,50,8,95,0.4
5,50,8,95,0.38
6,50,8,95,0.42
7,50,8,95,0.4
8,50,8,95,0.36
9,50,8,95,0.41
10,50,8,95,0.42
1,45,8,95,0.48
2,45,8,95,0.51
3,45,8,95,0.52
4,45,8,95,0.4
5,45,8,95,0.37
6,45,8,95,0.4
7,45,8,95,0.36
8,45,8,95,0.36
9,45,8,95,0.4
10,45,8,95,0.4
1,40,8,95,0.52
2,40,8,95,0.5
3,40,8,95,0.47
4,40,8,95,0.45
5,40,8,95,0.32
6,40,8,95,0.4
7,40,8,95,0.33
8,40,8,95,0.31
9,40,8,95,0.38
10,40,8,95,0.4
1,35,8,95,0.55
2,35,8,95,0.5
3,35,8,95,0.45
4,35,8,95,0.37
5,35,8,95,0.36
6,35,8,95,0.39
7,35,8,95,0.34
8,35,8,95,0.35
9,35,8,95,0.38
10,35,8,95,0.4
1,30,8,95,0.54
2,30,8,95,0.49
3,30,8,95,0.42
4,30,8,95,0.41
5,30,8,95,0.37
6,30,8,95,0.37
7,30,8,95,0.36
8,30,8,95,0.39
9,30,8,95,0.41
10,30,8,95,0.41
1,25,8,95,0.54
2,25,8,95,0.48
3,25,8,95,0.48
4,25,8,95,0.4
5,25,8,95,0.39
6,25,8,95,0.42
7,25,8,95,0.39
8,25,8,95,0.45
9,25,8,95,0.45
10,25,8,95,0.41
1,20,8,95,0.53
2,20,8,95,0.5
3,20,8,95,0.47
4,20,8,95,0.49
5,20,8,95,0.43
6,20,8,95,0.44
7,20,8,95,0.41
8,20,8,95,0.46
9,20,8,95,0.41
10,20,8,95,0.41
1,15,8,95,0.54
2,15,8,95,0.52
3,15,8,95,0.52
4,15,8,95,0.45
5,15,8,95,0.44
6,15,8,95,0.48
7,15,8,95,0.43
8,15,8,95,0.43
9,15,8,95,0.43
10,15,8,95,0.41
1,10,8,95,0.51
2,10,8,95,0.52
3,10,8,95,0.54
4,10,8,95,0.5
5,10,8,95,0.49
6,10,8,95,0.5
7,10,8,95,0.47
8,10,8,95,0.45
9,10,8,95,0.45
10,10,8,95,0.44
1,5,8,95,0.55
2,5,8,95,0.57
3,5,8,95,0.54
4,5,8,95,0.51
5,5,8,95,0.48
6,5,8,95,0.51
7,5,8,95,0.47
8,5,8,95,0.46
9,5,8,95,0.43
10,5,8,95,0.45
1,0,8,95,0.55
2,0,8,95,0.54
3,0,8,95,0.52
4,0,8,95,0.52
5,0,8,95,0.5
6,0,8,95,0.5
7,0,8,95,0.47
8,0,8,95,0.45
9,0,8,95,0.43
10,0,8,95,0.43
1,-5,8,95,NA
2,-5,8,95,NA
3,-5,8,95,NA
4,-5,8,95,NA
5,-5,8,95,NA
6,-5,8,95,NA
7,-5,8,95,NA
8,-5,8,95,NA
9,-5,8,95,NA
10,-5,8,95,NA
1,-10,8,95,NA
2,-10,8,95,NA
3,-10,8,95,NA
4,-10,8,95,NA
5,-10,8,95,NA
6,-10,8,95,NA
7,-10,8,95,NA
8,-10,8,95,NA
9,-10,8,95,NA
10,-10,8,95,NA
1,-15,8,95,NA
2,-15,8,95,NA
3,-15,8,95,NA
4,-15,8,95,NA
5,-15,8,95,NA
6,-15,8,95,NA
7,-15,8,95,NA
8,-15,8,95,NA
9,-15,8,95,NA
10,-15,8,95,NA
1,-20,8,95,NA
2,-20,8,95,NA
3,-20,8,95,NA
4,-20,8,95,NA
5,-20,8,95,NA
6,-20,8,95,NA
7,-20,8,95,NA
8,-20,8,95,NA
9,-20,8,95,NA
10,-20,8,95,NA
1,95,9,95,0.29
2,95,9,95,0.32
3,95,9,95,0.35
4,95,9,95,0.42
5,95,9,95,0.39
6,95,9,95,0.46
7,95,9,95,0.5
8,95,9,95,0.45
9,95,9,95,0.55
10,95,9,95,0.51
1,90,9,95,0.31
2,90,9,95,0.32
3,90,9,95,0.36
4,90,9,95,0.43
5,90,9,95,0.42
6,90,9,95,0.45
7,90,9,95,0.46
8,90,9,95,0.44
9,90,9,95,0.55
10,90,9,95,0.52
1,85,9,95,0.33
2,85,9,95,0.32
3,85,9,95,0.38
4,85,9,95,0.44
5,85,9,95,0.45
6,85,9,95,0.46
7,85,9,95,0.47
8,85,9,95,0.43
9,85,9,95,0.53
10,85,9,95,0.5
1,80,9,95,0.33
2,80,9,95,0.37
3,80,9,95,0.41
4,80,9,95,0.45
5,80,9,95,0.45
6,80,9,95,0.47
7,80,9,95,0.48
8,80,9,95,0.42
9,80,9,95,0.5
10,80,9,95,0.48
1,75,9,95,0.36
2,75,9,95,0.4
3,75,9,95,0.41
4,75,9,95,0.48
5,75,9,95,0.45
6,75,9,95,0.45
7,75,9,95,0.44
8,75,9,95,0.43
9,75,9,95,0.5
10,75,9,95,0.47
1,70,9,95,0.37
2,70,9,95,0.4
3,70,9,95,0.4
4,70,9,95,0.48
5,70,9,95,0.48
6,70,9,95,0.46
7,70,9,95,0.45
8,70,9,95,0.42
9,70,9,95,0.51
10,70,9,95,0.47
1,65,9,95,0.38
2,65,9,95,0.4
3,65,9,95,0.44
4,65,9,95,0.45
5,65,9,95,0.41
6,65,9,95,0.48
7,65,9,95,0.45
8,65,9,95,0.38
9,65,9,95,0.51
10,65,9,95,0.51
1,60,9,95,0.39
2,60,9,95,0.41
3,60,9,95,0.47
4,60,9,95,0.44
5,60,9,95,0.38
6,60,9,95,0.45
7,60,9,95,0.5
8,60,9,95,0.41
9,60,9,95,0.45
10,60,9,95,0.47
1,55,9,95,0.44
2,55,9,95,0.5
3,55,9,95,0.51
4,55,9,95,0.42
5,55,9,95,0.39
6,55,9,95,0.45
7,55,9,95,0.47
8,55,9,95,0.38
9,55,9,95,0.47
10,55,9,95,0.48
1,50,9,95,0.47
2,50,9,95,0.53
3,50,9,95,0.51
4,50,9,95,0.41
5,50,9,95,0.37
6,50,9,95,0.44
7,50,9,95,0.43
8,50,9,95,0.4
9,50,9,95,0.46
10,50,9,95,0.47
1,45,9,95,0.47
2,45,9,95,0.53
3,45,9,95,0.5
4,45,9,95,0.43
5,45,9,95,0.4
6,45,9,95,0.44
7,45,9,95,0.41
8,45,9,95,0.39
9,45,9,95,0.44
10,45,9,95,0.46
1,40,9,95,0.49
2,40,9,95,0.52
3,40,9,95,0.53
4,40,9,95,0.42
5,40,9,95,0.37
6,40,9,95,0.41
7,40,9,95,0.41
8,40,9,95,0.36
9,40,9,95,0.39
10,40,9,95,0.41
1,35,9,95,0.55
2,35,9,95,0.51
3,35,9,95,0.52
4,35,9,95,0.44
5,35,9,95,0.42
6,35,9,95,0.42
7,35,9,95,0.41
8,35,9,95,0.39
9,35,9,95,0.36
10,35,9,95,0.42
1,30,9,95,0.55
2,30,9,95,0.5
3,30,9,95,0.51
4,30,9,95,0.46
5,30,9,95,0.41
6,30,9,95,0.42
7,30,9,95,0.42
8,30,9,95,0.41
9,30,9,95,0.38
10,30,9,95,0.4
1,25,9,95,0.52
2,25,9,95,0.53
3,25,9,95,0.5
4,25,9,95,0.45
5,25,9,95,0.43
6,25,9,95,0.43
7,25,9,95,0.44
8,25,9,95,0.42
9,25,9,95,0.36
10,25,9,95,0.35
1,20,9,95,0.5
2,20,9,95,0.53
3,20,9,95,0.52
4,20,9,95,0.46
5,20,9,95,0.45
6,20,9,95,0.49
7,20,9,95,0.43
8,20,9,95,0.43
9,20,9,95,0.39
10,20,9,95,0.37
1,15,9,95,0.52
2,15,9,95,0.56
3,15,9,95,0.56
4,15,9,95,0.5
5,15,9,95,0.5
6,15,9,95,0.48
7,15,9,95,0.45
8,15,9,95,0.4
9,15,9,95,0.4
10,15,9,95,0.39
1,10,9,95,0.53
2,10,9,95,0.55
3,10,9,95,0.55
4,10,9,95,0.52
5,10,9,95,0.52
6,10,9,95,0.51
7,10,9,95,0.42
8,10,9,95,0.42
9,10,9,95,0.41
10,10,9,95,0.39
1,5,9,95,0.52
2,5,9,95,0.55
3,5,9,95,0.57
4,5,9,95,0.53
5,5,9,95,0.55
6,5,9,95,0.52
7,5,9,95,0.46
8,5,9,95,0.46
9,5,9,95,0.43
10,5,9,95,0.43
1,0,9,95,0.54
2,0,9,95,0.54
3,0,9,95,0.55
4,0,9,95,0.54
5,0,9,95,0.53
6,0,9,95,0.52
7,0,9,95,0.49
8,0,9,95,0.47
9,0,9,95,0.47
10,0,9,95,0.42
1,-5,9,95,NA
2,-5,9,95,NA
3,-5,9,95,NA
4,-5,9,95,NA
5,-5,9,95,NA
6,-5,9,95,NA
7,-5,9,95,NA
8,-5,9,95,NA
9,-5,9,95,NA
10,-5,9,95,NA
1,-10,9,95,NA
2,-10,9,95,NA
3,-10,9,95,NA
4,-10,9,95,NA
5,-10,9,95,NA
6,-10,9,95,NA
7,-10,9,95,NA
8,-10,9,95,NA
9,-10,9,95,NA
10,-10,9,95,NA
1,-15,9,95,NA
2,-15,9,95,NA
3,-15,9,95,NA
4,-15,9,95,NA
5,-15,9,95,NA
6,-15,9,95,NA
7,-15,9,95,NA
8,-15,9,95,NA
9,-15,9,95,NA
10,-15,9,95,NA
1,-20,9,95,NA
2,-20,9,95,NA
3,-20,9,95,NA
4,-20,9,95,NA
5,-20,9,95,NA
6,-20,9,95,NA
7,-20,9,95,NA
8,-20,9,95,NA
9,-20,9,95,NA
10,-20,9,95,NA
1,95,10,95,0.32
2,95,10,95,0.35
3,95,10,95,0.37
4,95,10,95,0.4
5,95,10,95,0.44
6,95,10,95,0.51
7,95,10,95,0.49
8,95,10,95,0.5
9,95,10,95,0.51
10,95,10,95,0.51
1,90,10,95,0.34
2,90,10,95,0.35
3,90,10,95,0.4
4,90,10,95,0.4
5,90,10,95,0.43
6,90,10,95,0.52
7,90,10,95,0.48
8,90,10,95,0.48
9,90,10,95,0.5
10,90,10,95,0.51
1,85,10,95,0.36
2,85,10,95,0.36
3,85,10,95,0.43
4,85,10,95,0.42
5,85,10,95,0.46
6,85,10,95,0.49
7,85,10,95,0.5
8,85,10,95,0.49
9,85,10,95,0.49
10,85,10,95,0.5
1,80,10,95,0.39
2,80,10,95,0.38
3,80,10,95,0.42
4,80,10,95,0.45
5,80,10,95,0.46
6,80,10,95,0.52
7,80,10,95,0.52
8,80,10,95,0.52
9,80,10,95,0.49
10,80,10,95,0.5
1,75,10,95,0.4
2,75,10,95,0.41
3,75,10,95,0.4
4,75,10,95,0.44
5,75,10,95,0.46
6,75,10,95,0.54
7,75,10,95,0.55
8,75,10,95,0.53
9,75,10,95,0.47
10,75,10,95,0.49
1,70,10,95,0.38
2,70,10,95,0.39
3,70,10,95,0.4
4,70,10,95,0.45
5,70,10,95,0.48
6,70,10,95,0.55
7,70,10,95,0.54
8,70,10,95,0.5
9,70,10,95,0.49
10,70,10,95,0.49
1,65,10,95,0.41
2,65,10,95,0.43
3,65,10,95,0.42
4,65,10,95,0.45
5,65,10,95,0.45
6,65,10,95,0.54
7,65,10,95,0.49
8,65,10,95,0.46
9,65,10,95,0.49
10,65,10,95,0.46
1,60,10,95,0.44
2,60,10,95,0.44
3,60,10,95,0.46
4,60,10,95,0.45
5,60,10,95,0.42
6,60,10,95,0.5
7,60,10,95,0.49
8,60,10,95,0.45
9,60,10,95,0.48
10,60,10,95,0.45
1,55,10,95,0.45
2,55,10,95,0.45
3,55,10,95,0.46
4,55,10,95,0.44
5,55,10,95,0.39
6,55,10,95,0.46
7,55,10,95,0.44
8,55,10,95,0.47
9,55,10,95,0.49
10,55,10,95,0.44
1,50,10,95,0.49
2,50,10,95,0.45
3,50,10,95,0.51
4,50,10,95,0.45
5,50,10,95,0.4
6,50,10,95,0.48
7,50,10,95,0.47
8,50,10,95,0.42
9,50,10,95,0.45
10,50,10,95,0.45
1,45,10,95,0.49
2,45,10,95,0.49
3,45,10,95,0.51
4,45,10,95,0.44
5,45,10,95,0.45
6,45,10,95,0.45
7,45,10,95,0.47
8,45,10,95,0.41
9,45,10,95,0.38
10,45,10,95,0.44
1,40,10,95,0.52
2,40,10,95,0.51
3,40,10,95,0.53
4,40,10,95,0.44
5,40,10,95,0.43
6,40,10,95,0.42
7,40,10,95,0.47
8,40,10,95,0.35
9,40,10,95,0.35
10,40,10,95,0.4
1,35,10,95,0.51
2,35,10,95,0.48
3,35,10,95,0.5
4,35,10,95,0.46
5,35,10,95,0.43
6,35,10,95,0.41
7,35,10,95,0.44
8,35,10,95,0.32
9,35,10,95,0.33
10,35,10,95,0.39
1,30,10,95,0.51
2,30,10,95,0.49
3,30,10,95,0.48
4,30,10,95,0.48
5,30,10,95,0.42
6,30,10,95,0.41
7,30,10,95,0.42
8,30,10,95,0.33
9,30,10,95,0.32
10,30,10,95,0.36
1,25,10,95,0.49
2,25,10,95,0.51
3,25,10,95,0.48
4,25,10,95,0.48
5,25,10,95,0.47
6,25,10,95,0.46
7,25,10,95,0.43
8,25,10,95,0.35
9,25,10,95,0.33
10,25,10,95,0.38
1,20,10,95,0.53
2,20,10,95,0.56
3,20,10,95,0.46
4,20,10,95,0.49
5,20,10,95,0.5
6,20,10,95,0.48
7,20,10,95,0.43
8,20,10,95,0.35
9,20,10,95,0.39
10,20,10,95,0.36
1,15,10,95,0.55
